"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"HMGB1","OK",0,66.1719182824944,0.644989870734241,"HMGB1",0
"PCDH9","OK",0,44.1229871410412,0.430292107669631,"PCDH9",0
"RPS29","OK",0,53.1044145967749,0.519414451924079,"RPS29",0
"CDKN3","OK",0,49.0318934446883,0.470021200253098,"CDKN3",0
"DLGAP5","OK",0,53.1220520132148,0.510089973040862,"DLGAP5",0
"NPC2","OK",0,51.5938201907725,0.501270346487554,"NPC2",0
"TMED10","OK",0,38.9038622318454,0.379282704792671,"TMED10",0
"SEL1L","OK",0,44.2277655851374,0.428961444204456,"SEL1L",0
"TCL1A","OK",0,54.5291741368425,0.532646066456126,"TCL1A",0
"CRIP1","OK",0,39.8991416986451,0.383305346464501,"CRIP1",0
"NUSAP1","OK",0,74.1126776130674,0.717039695281157,"NUSAP1",0
"B2M","OK",0,54.2535373886134,0.530281929501034,"B2M",0
"DUT","OK",0,38.4764658440678,0.373496539768717,"DUT",0
"CCNB2","OK",0,59.0334379113484,0.561918097882588,"CCNB2",0
"KIAA0101","OK",0,64.1180261767673,0.621928039023115,"KIAA0101",0
"KIF23","OK",0,45.8693669256731,0.440905718426736,"KIF23",0
"VIMP","OK",0,50.3687783055158,0.490078754561985,"VIMP",0
"HBA2","OK",0,53.5075690155571,0.501035563623025,"HBA2",0
"HBA1","OK",0,51.3767154660235,0.45372335144019,"HBA1",0
"TNFRSF17","OK",0,45.850995146051,0.435014604632617,"TNFRSF17",0
"ACSM3","OK",0,44.4966398028506,0.425813990673857,"ACSM3",0
"PLK1","OK",0,56.8541953302994,0.53936727385441,"PLK1",0
"AHSP","OK",0,62.8014256271521,0.580654620404891,"AHSP",0
"HERPUD1","OK",0,59.7321175490354,0.581417952960177,"HERPUD1",0
"GINS2","OK",0,52.2697428180832,0.498333202314698,"GINS2",0
"RPL13","OK",0,43.5958463514096,0.426370184316487,"RPL13",0
"ACADVL","OK",0,38.6648557621272,0.365714532793634,"ACADVL",0
"AURKB","OK",0,69.3360663433573,0.666418424508082,"AURKB",0
"TOP2A","OK",0,67.6740191405944,0.651798434793321,"TOP2A",0
"CD79B","OK",0,55.6955748910971,0.544503573205563,"CD79B",0
"TK1","OK",0,48.5888023559245,0.46370446446985,"TK1",0
"BIRC5","OK",0,58.7756072226571,0.568479419881787,"BIRC5",0
"P4HB","OK",0,50.2922317765432,0.489759887446297,"P4HB",0
"TYMS","OK",0,70.2311716329374,0.678524674009147,"TYMS",0
"SEC11C","OK",0,85.2098084887924,0.830738371024716,"SEC11C",0
"LMAN1","OK",0,52.1320485686729,0.507637783530419,"LMAN1",0
"PCNA","OK",0,38.4885269746856,0.372833739667216,"PCNA",0
"HM13","OK",0,48.1549452420915,0.469417864390625,"HM13",0
"TPX2","OK",0,62.6353840117287,0.602919777672378,"TPX2",0
"RPN2","OK",0,39.2200608700941,0.381269612042764,"RPN2",0
"UBE2C","OK",0,58.6261575868449,0.543476478369184,"UBE2C",0
"MYDGF","OK",0,66.3089818910941,0.645788402196745,"MYDGF",0
"BLVRB","OK",0,45.2642176216162,0.431556440008505,"BLVRB",0
"FOSB","OK",0,40.7589544976935,0.385739574644729,"FOSB",0
"FTL","OK",0,40.007727494501,0.386153926889932,"FTL",0
"CD37","OK",0,41.1745881750653,0.402383317618103,"CD37",0
"SDF2L1","OK",0,40.2529147610756,0.391650651871286,"SDF2L1",0
"VPREB1","OK",0,63.3533799507356,0.616772089746765,"VPREB1",0
"IGLL1","OK",0,61.2487462909673,0.597238274961068,"IGLL1",0
"VPREB3","OK",0,55.4362900393066,0.540440145216085,"VPREB3",0
"DERL3","OK",0,64.5886428457401,0.625857170965831,"DERL3",0
"HPS4","OK",0,38.9556185096237,0.378396131940871,"HPS4",0
"XBP1","OK",0,64.6454531889097,0.628524786515211,"XBP1",0
"SELM","OK",0,59.5125056341805,0.57779285197464,"SELM",0
"MEI1","OK",0,39.6912417879663,0.384535862581889,"MEI1",0
"GTSE1","OK",0,57.6991455029394,0.554311951777689,"GTSE1",0
"C21orf58","OK",0,43.8547303212501,0.420329882803088,"C21orf58",0
"NSMCE1","OK",9.88131291682493e-324,38.4569163169149,0.373067057001591,"NSMCE1",9.23902757723131e-322
"DAD1","OK",2.47032822920623e-323,38.4264315096812,0.374989629698287,"DAD1",2.30234590962021e-321
"SSBP2","OK",3.50440762595196e-320,38.2363649871398,0.372791223031301,"SSBP2",3.24715752547534e-318
"CITED2","OK",1.99641552105885e-318,38.1305668828839,0.366968922221362,"CITED2",1.83958599232922e-316
"S100A6","OK",8.56580384689511e-318,38.0923782694287,0.369831790152709,"S100A6",7.84930510426594e-316
"ERG","OK",2.80570443619408e-317,38.0612400164805,0.367023615838258,"ERG",2.55689086728812e-315
"CEP55","OK",2.97465216005208e-317,38.0597047711434,0.349267924702631,"CEP55",2.69604266298102e-315
"CLPTM1L","OK",1.37560647399148e-316,38.0194757194178,0.369813784844529,"CLPTM1L",1.23998961819332e-314
"TMSB10","OK",2.15919091738795e-314,37.8863500677352,0.370432398119085,"TMSB10",1.93580219220735e-312
"TACC3","OK",3.70161895361205e-308,37.5058207231455,0.363773047450678,"TACC3",3.30080924540911e-306
"IL4R","OK",1.55519573766759e-306,37.4060944620191,0.363771326210659,"IL4R",1.37938377031843e-304
"CDCA2","OK",2.55332818914031e-304,37.2695756908422,0.348323928681454,"CDCA2",2.25263305027028e-302
"RPLP1","OK",4.88051691964214e-304,37.2522012302778,0.364202317729288,"RPLP1",4.28297638249654e-302
"HLA.C","OK",7.8760079206124e-304,37.2393614998728,0.362687574585068,"HLA.C",6.87534038796196e-302
"RPL32","OK",2.10535409171333e-297,36.8401147563385,0.359996646686054,"RPL32",1.82824099294018e-295
"CENPW","OK",1.08051813191741e-295,36.7331404625513,0.353792834270629,"CENPW",9.33410090415741e-294
"TMED2","OK",2.97896272915838e-295,36.7055423640934,0.356958641409019,"TMED2",2.56005574227051e-293
"SELENBP1","OK",1.69263812341593e-292,36.5324696938451,0.330803903327369,"SELENBP1",1.44711834613282e-290
"FAM46C","OK",3.10499077624381e-292,36.5158705864445,0.353819461235018,"FAM46C",2.64099369306564e-290
"SERP1","OK",4.73245428319954e-291,36.4412520787309,0.354753516202549,"SERP1",4.00471871128304e-289
"KIF11","OK",1.15519271106727e-290,36.4167733099299,0.3502771693952,"KIF11",9.72590167805167e-289
"VIM","OK",9.86406170113622e-289,36.2945403689677,0.352567940737361,"VIM",8.26289532197198e-287
"CDK1","OK",5.83900707664084e-285,36.0546099599207,0.344575430205479,"CDK1",4.86662167704346e-283
"MMP9","OK",3.03772768271698e-284,36.0088762085494,0.316810944785175,"MMP9",2.51918756727719e-282
"MPP1","OK",3.16391213601765e-283,35.9437923592258,0.348620594423817,"MPP1",2.61077844218849e-281
"NDC80","OK",1.49820525053606e-282,35.9005365745467,0.345411546963767,"NDC80",1.23016001412827e-280
"CCDC191","OK",5.25810634848798e-281,35.8013669263117,0.347976116292589,"CCDC191",4.29610600473013e-279
"G0S2","OK",1.51979357846217e-280,35.7717311594232,0.326979952930502,"G0S2",1.23565177903792e-278
"SOCS2","OK",1.24126550184929e-278,35.6485369246848,0.343823783443067,"SOCS2",1.00427461530109e-276
"LAX1","OK",1.89940337932696e-275,35.4423960529027,0.342839089096049,"LAX1",1.52929633250083e-273
"GPR183","OK",6.98695760690808e-275,35.4056563022083,0.343055087088952,"GPR183",5.59834197430809e-273
"KIF4A","OK",5.34851320999027e-274,35.3481686375842,0.331687202379998,"KIF4A",4.2649250048509e-272
"ARHGDIB","OK",1.5838726178369e-273,35.3174671007329,0.345010142088767,"ARHGDIB",1.25694312150444e-271
"HLA.DPA1","OK",7.04778436355932e-273,35.2752064821643,0.344688064574117,"HLA.DPA1",5.566407212095e-271
"ASF1B","OK",2.51369599248656e-269,35.0427543367272,0.334496046090891,"ASF1B",1.97593183561053e-267
"CMTM8","OK",2.26154623360785e-268,34.9800578592302,0.339109100879493,"CMTM8",1.76933989767074e-266
"S100A12","OK",9.93436056731547e-268,34.9377584044326,0.291004225268679,"S100A12",7.73574198917814e-266
"SCNN1B","OK",4.03686690695423e-266,34.8316487799209,0.335178099386267,"SCNN1B",3.12876049153004e-264
"RPL23A","OK",8.40296502798515e-266,34.8106123402043,0.340238011583701,"RPL23A",6.48239897461217e-264
"FOS","OK",1.16283877149063e-265,34.8012864287328,0.338501055080325,"FOS",8.92909438145533e-264
"UBE2J1","OK",3.83742361434977e-265,34.7669905488592,0.339049993282757,"UBE2J1",2.93306488790808e-263
"SPAG4","OK",4.01551816073026e-265,34.7656867662382,0.329438724116256,"SPAG4",3.05510936760881e-263
"FAM64A","OK",5.1718259687224e-265,34.7584130146049,0.327389015260819,"FAM64A",3.9168906628872e-263
"DDOST","OK",1.11578819919297e-264,34.7363024105998,0.338054293407422,"DDOST",8.41202866900664e-263
"ZBTB38","OK",5.96417156723345e-263,34.6216654300093,0.326728348934336,"ZBTB38",4.47609726760787e-261
"DNAJB9","OK",1.38262633189639e-261,34.5308296008979,0.336352710164212,"DNAJB9",1.03298379913664e-259
"PTPRE","OK",1.84904562438392e-261,34.5224174964456,0.33595449329765,"PTPRE",1.37525877695209e-259
"CD79A","OK",1.85870767612363e-261,34.5222666532888,0.337276184590528,"CD79A",1.37627346054404e-259
"SKA3","OK",3.82395381609243e-261,34.5013810775971,0.324267660410454,"SKA3",2.8188487997204e-259
"HVCN1","OK",4.12728196175374e-259,34.3655374547361,0.335136033731103,"HVCN1",3.02898666449768e-257
"RPL34","OK",5.80428744447953e-258,34.2885916058679,0.335080674294922,"RPL34",4.24096526670209e-256
"CALM2","OK",7.63436175203002e-258,34.2806046399979,0.33410757779904,"CALM2",5.55366333417412e-256
"AURKA","OK",1.76635235822951e-255,34.1215637671865,0.32537413993086,"AURKA",1.27933276041898e-253
"LTF","OK",5.35243604645158e-255,34.0890854214884,0.309682897914402,"LTF",3.85980453332374e-253
"RPN1","OK",1.0804773206464e-252,33.9331649733692,0.329587609861816,"RPN1",7.7579207100611e-251
"SMC4","OK",1.37189660905505e-252,33.9261332361796,0.330207817733828,"SMC4",9.80787808525301e-251
"RPL36","OK",1.8621723796616e-252,33.917133529987,0.331481510030202,"RPL36",1.32557901669817e-250
"HIST1H2AJ","OK",3.48413078733099e-251,33.8307392631769,0.315068976086405,"HIST1H2AJ",2.46956381361846e-249
"HLA.DPB1","OK",1.10650290996887e-250,33.796594401713,0.330232434045796,"HLA.DPB1",7.80955628286967e-249
"REXO2","OK",6.12444182735414e-249,33.6777298956878,0.325827444173367,"REXO2",4.30423695544473e-247
"ELK3","OK",1.81172354687877e-247,33.5770925400565,0.325772834099166,"ELK3",1.26790070668908e-245
"PSRC1","OK",4.24585527132563e-247,33.5517409697005,0.315422719428981,"PSRC1",2.95889729118517e-245
"PARM1","OK",5.2898751340903e-247,33.5451935305974,0.322734945726186,"PARM1",3.6710405428461e-245
"LY96","OK",3.86007628919769e-246,33.4859460589158,0.323642914254371,"LY96",2.6676343888597e-244
"NUF2","OK",5.29044869769728e-244,33.3388152478324,0.320408124333741,"NUF2",3.64097021161855e-242
"TNFRSF13B","OK",3.91831980772083e-243,33.2787546642717,0.323412773767675,"TNFRSF13B",2.68550629466354e-241
"KDELR1","OK",7.12134548434784e-243,33.2608135965993,0.323294388010311,"KDELR1",4.86068461742359e-241
"CD38","OK",1.22178457099744e-242,33.2445949426091,0.321668454453399,"CD38",8.30513069449325e-241
"H3F3A","OK",6.29631720182615e-240,33.0563879154054,0.322476221545587,"H3F3A",4.26247824936688e-238
"KDELR3","OK",1.42480949783078e-239,33.0316962494748,0.315168965085024,"KDELR3",9.60645948415498e-238
"FCER2","OK",5.0989723989339e-239,32.993109715917,0.321486255848613,"FCER2",3.42394964407764e-237
"E2F2","OK",2.19010727645727e-238,32.9489448942759,0.316743600148743,"E2F2",1.46472255190808e-236
"SLC4A1","OK",3.10857082235823e-237,32.8684082352396,0.282629832958726,"SLC4A1",2.070632757415e-235
"VDAC1","OK",1.0515816397617e-236,32.8313429159624,0.319510707843502,"VDAC1",6.97661323083501e-235
"CD83","OK",1.67125721594067e-236,32.8172420173775,0.319616320117011,"CD83",1.10436144157737e-234
"RRBP1","OK",4.7689571245122e-234,32.6446696357082,0.313966994927466,"RRBP1",3.13880646298252e-232
"BCL7A","OK",6.88025851582222e-234,32.6334503946243,0.318414003093295,"BCL7A",4.51051255902875e-232
"BHLHE41","OK",3.30719787710484e-232,32.5146756576948,0.312759044265695,"BHLHE41",2.15957417282129e-230
"PRC1","OK",5.46072502553159e-232,32.4992633605996,0.315482412403289,"PRC1",3.55182687346929e-230
"RPL37","OK",7.79109936366119e-232,32.4883362065734,0.317517331841004,"RPL37",5.04778023615955e-230
"RPS27A","OK",1.97158725906209e-230,32.3888261422275,0.316547124406443,"RPS27A",1.27240257894178e-228
"OST4","OK",5.03500900426142e-230,32.3598932339345,0.315646539713014,"OST4",3.2368472614217e-228
"SPIB","OK",3.64162113983747e-229,32.2987502538459,0.315146902382597,"SPIB",2.33204356082411e-227
"GLRX","OK",6.69558145456996e-228,32.2085647242636,0.313124086420235,"GLRX",4.27126592328836e-226
"AC090498.1","OK",2.50051464957575e-227,32.167668707891,0.314277972405836,"AC090498.1",1.58902436696795e-225
"FAM65B","OK",4.28785623547147e-227,32.1509155286717,0.313872228160864,"FAM65B",2.71444211914236e-225
"CCNB1","OK",1.41480548348494e-226,32.1137991305252,0.28550615561056,"CCNB1",8.92241967645674e-225
"HBM","OK",6.52770546102267e-226,32.0661960454355,0.228597530005685,"HBM",4.10108040820159e-224
"HID1","OK",1.33893881232854e-225,32.0438060966469,0.307156508139418,"HID1",8.38024118538915e-224
"RHAG","OK",5.0239135359165e-224,31.9305925436821,0.298601642134913,"RHAG",3.13258007168087e-222
"PLAUR","OK",5.52550216605704e-224,31.9276149518053,0.292278630652037,"PLAUR",3.43243366764876e-222
"ADAM28","OK",1.42115858050854e-223,31.8980419375519,0.310187788412786,"ADAM28",8.79527470758009e-222
"RABAC1","OK",1.71837790063814e-223,31.8920936137033,0.310854412508802,"RABAC1",1.05951731821503e-221
"DNAJC1","OK",3.21654198237288e-223,31.8724491178324,0.309768865782931,"DNAJC1",1.97590982665321e-221
"ANXA3","OK",9.72241300638744e-223,31.8377595396893,0.259345572507257,"ANXA3",5.95040376841115e-221
"MELK","OK",9.76055439836704e-223,31.8376366818352,0.303589975088674,"MELK",5.95178511953367e-221
"SRPRB","OK",4.92260667214546e-222,31.7868235214715,0.30871643016102,"SRPRB",2.99070894740676e-220
"ITGB1","OK",1.21415229465416e-221,31.7584374118263,0.307286216586081,"ITGB1",7.34960947413649e-220
"SEC61G","OK",7.22806178663905e-221,31.7022716923815,0.308807974236506,"SEC61G",4.35944119247983e-219
"PRDX1","OK",1.1030938956134e-219,31.6162745446566,0.307154303250501,"PRDX1",6.62895483791442e-218
"CDCA5","OK",1.8009299692796e-218,31.5279061146432,0.302347103090134,"CDCA5",1.07834745380763e-216
"HEMGN","OK",1.56765138789756e-216,31.3860633548038,0.231090874781094,"HEMGN",9.35290140995284e-215
"ARF4","OK",2.38266521867863e-215,31.2993297657534,0.304904226166858,"ARF4",1.41644750240157e-213
"NME1","OK",7.49556085636552e-215,31.2627285543588,0.299835196347268,"NME1",4.44004901298852e-213
"UHRF1","OK",1.98149284565125e-214,31.2316495326916,0.300808220108099,"UHRF1",1.16957438925166e-212
"COTL1","OK",1.64043535551441e-213,31.1639674959181,0.301582889632478,"COTL1",9.64831943495108e-212
"CRELD2","OK",3.18875145080418e-213,31.142654029811,0.301558666817162,"CRELD2",1.86885623897661e-211
"CLEC4E","OK",6.40530759739894e-213,31.120272170003,0.281207391039986,"CLEC4E",3.74078985248094e-211
"SIL1","OK",1.24739297610183e-211,31.0248170555729,0.300846961165396,"SIL1",7.25938943916666e-210
"HIST1H1D","OK",2.11068412348712e-210,30.9336073978642,0.300260288173881,"HIST1H1D",1.22404919133417e-208
"CHPF","OK",2.79754853856459e-209,30.8500378099227,0.296566749766059,"CHPF",1.61672961883736e-207
"FAM101B","OK",1.86007500830464e-208,30.7886325222883,0.287304455289464,"FAM101B",1.07122236415766e-206
"RPS18","OK",4.45895886263392e-208,30.7602525368833,0.300376472323117,"RPS18",2.55904123514347e-206
"MANF","OK",7.46773246046928e-208,30.7435012821608,0.296001941329531,"MANF",4.27102795135667e-206
"NCAPG","OK",2.87374790576731e-206,30.6246666709165,0.250763757129123,"NCAPG",1.6379375520638e-204
"ACTG1","OK",4.83264776293825e-206,30.6077075150786,0.298576661925987,"ACTG1",2.74501013000321e-204
"PTGS2","OK",3.59726655598333e-205,30.5421235435344,0.263845514341046,"PTGS2",2.03632297261227e-203
"NEIL1","OK",4.10989993952855e-202,30.3109635809706,0.294575218250972,"NEIL1",2.31859865295988e-200
"SEC14L1","OK",4.31725883729195e-202,30.3093413988874,0.294576673390824,"SEC14L1",2.42732390085845e-200
"TIMP1","OK",2.2212178320756e-201,30.255308572565,0.289095510258244,"TIMP1",1.24463239739209e-199
"PRDM1","OK",3.5679096894953e-201,30.2396574199325,0.286866900980866,"PRDM1",1.99250337070603e-199
"PDK1","OK",4.59143221417186e-201,30.2313249237582,0.292753416007059,"PDK1",2.55548639947162e-199
"HMGB3","OK",7.67578476360675e-201,30.2143404872545,0.290212648364587,"HMGB3",4.25787846452112e-199
"FBXW7","OK",1.97811491719104e-200,30.1830270618201,0.292773518799145,"FBXW7",1.09363380055102e-198
"MCM7","OK",2.09223836475707e-200,30.1811707038223,0.293398763632019,"MCM7",1.15288589760335e-198
"RPS4Y2","OK",2.18590706066495e-200,30.1797211405038,0.284882374197962,"RPS4Y2",1.20051173868175e-198
"CD69","OK",1.14693337145308e-199,30.1248055722651,0.293664513408834,"CD69",6.2782299996438e-198
"MCM4","OK",1.18444616221727e-199,30.1237383864363,0.287862639652063,"MCM4",6.4622447521499e-198
"LMNA","OK",1.21174936708099e-199,30.1229826689825,0.280282065841749,"LMNA",6.58953278767388e-198
"ANXA1","OK",4.01492101649618e-199,30.0832314567423,0.276663126273866,"ANXA1",2.17619215619626e-197
"CYBA","OK",3.07703511534026e-198,30.0155333601363,0.292483100685715,"CYBA",1.66240079553855e-196
"C5AR1","OK",1.23845062077519e-197,29.969156965752,0.273192461155196,"C5AR1",6.66913701174586e-196
"LCN6","OK",3.85551206560454e-196,29.8543392763984,0.28649615435997,"LCN6",2.06949913010087e-194
"SEL1L3","OK",1.00343289961042e-194,29.7450954332826,0.289372242030951,"SEL1L3",5.3686897009479e-193
"SEC61A1","OK",3.03370198773364e-193,29.6303987204523,0.286707727363594,"SEC61A1",1.6179093623328e-191
"TSPAN14","OK",1.07632118309328e-192,29.5876782919987,0.287536218882495,"TSPAN14",5.72175100730295e-191
"GMFG","OK",3.64979931434824e-192,29.5464252372387,0.288299722156922,"GMFG",1.93404381558402e-190
"RPS3A","OK",8.16139147619103e-192,29.5192072783563,0.288453823268757,"RPS3A",4.31098213452562e-190
"LMO4","OK",1.89285744532596e-191,29.4907275000936,0.285194054405491,"LMO4",9.96664558354807e-190
"PDIA6","OK",6.77747055555362e-191,29.4474940043077,0.286658842775712,"PDIA6",3.55731413400039e-189
"BIRC3","OK",2.10223600795287e-188,29.2522455827063,0.285510989497213,"BIRC3",1.09992701665319e-186
"LGALS1","OK",4.09866677453717e-188,29.229439055729,0.283804807888276,"LGALS1",2.13775116737338e-186
"BMP3","OK",4.55346554950825e-188,29.2258430040093,0.282546949119266,"BMP3",2.36751660201078e-186
"RPL12","OK",5.60418777323678e-188,29.2187462565818,0.285347050222767,"RPL12",2.90472057521579e-186
"RALGPS2","OK",6.27069613403513e-188,29.2149045641532,0.285145709367379,"RALGPS2",3.24005501804071e-186
"FPR1","OK",9.90472205406352e-188,29.1992717065573,0.217448818227459,"FPR1",5.10185465803409e-186
"ITM2B","OK",1.1219835211397e-187,29.1950067044906,0.281786557269039,"ITM2B",5.76136801288638e-186
"MYB","OK",1.185919437345e-187,29.1931105839947,0.283218509554626,"MYB",6.07088265055684e-186
"FOXO3","OK",4.95281402788444e-187,29.1441620037935,0.27715977376468,"FOXO3",2.52761149127666e-185
"CTHRC1","OK",7.68431056564459e-186,29.0500432582314,0.27355526236769,"CTHRC1",3.9095697865577e-184
"RPS19","OK",7.28613076495366e-185,28.9726005966037,0.283041742210343,"RPS19",3.69565030175906e-183
"BEX5","OK",1.1207209659154e-182,28.798473975122,0.275678680357812,"BEX5",5.6671579087417e-181
"KIF20A","OK",9.29344506956175e-182,28.7250156629076,0.26485708984172,"KIF20A",4.68513920740885e-180
"SELL","OK",1.180627375725e-181,28.7166930460583,0.279816838083086,"SELL",5.93390474356816e-180
"NCF2","OK",1.38020650798136e-181,28.7112602071048,0.259049901416715,"NCF2",6.91604384935916e-180
"CDC25B","OK",2.32008846909408e-181,28.6931869027089,0.278454136257069,"CDC25B",1.15906588398778e-179
"GYPA","OK",8.96584172348046e-180,28.5656971857751,0.244645906222715,"GYPA",4.46568921398339e-178
"LGALS3","OK",2.51025329956303e-179,28.5296771717314,0.272996015851093,"LGALS3",1.24655871935786e-177
"CFL1","OK",5.93730625752724e-179,28.4995236023457,0.278350683900267,"CFL1",2.93958691305513e-177
"TXNDC11","OK",6.57762294688761e-179,28.4959341149475,0.27607928159697,"TXNDC11",3.24691827967494e-177
"CD36","OK",8.75542915161455e-179,28.4859081310165,0.269194996150723,"CD36",4.30912605070264e-177
"HELLS","OK",2.0960082142618e-178,28.4552845079253,0.275681334486504,"HELLS",1.02853231484456e-176
"MTRNR2L12","OK",8.2301663400754e-178,28.4072357864627,0.258239701432635,"MTRNR2L12",4.02671206243335e-176
"FAM129C","OK",2.88287371482285e-177,28.3631276876206,0.27609422218027,"FAM129C",1.40633363041329e-175
"PTPRC","OK",2.90357556303679e-177,28.3628757236544,0.27610021439612,"PTPRC",1.41227871813866e-175
"CD82","OK",5.60435967683553e-177,28.3397096973642,0.275722695134532,"CD82",2.71795057309924e-175
"BTG1","OK",3.70349836172498e-176,28.2730826987781,0.275449098895571,"BTG1",1.79085200663471e-174
"AFF3","OK",1.46493346834832e-174,28.1428678435049,0.274149122697729,"AFF3",7.06319375175155e-173
"CDC45","OK",1.74029306209124e-173,28.0549032824997,0.264674590274497,"CDC45",8.36652195010007e-172
"PGLYRP1","OK",1.62177135770329e-172,27.9753313358957,0.24177596149516,"PGLYRP1",7.77419067597303e-171
"UQCRQ","OK",5.24359748955035e-172,27.9334061228457,0.272568625815233,"UQCRQ",2.50634893261332e-170
"FNDC3A","OK",1.20979662777357e-171,27.903498983356,0.270616259748095,"FNDC3A",5.76600197363574e-170
"ARL6IP1","OK",1.26414480717607e-170,27.8193856991997,0.267864735587482,"ARL6IP1",6.0077666967972e-169
"HIST1H2AC","OK",6.24220811494683e-170,27.7619967558968,0.269075719640199,"HIST1H2AC",2.95809325127166e-168
"DEK","OK",3.17225961637804e-169,27.7034525733856,0.269106005484029,"DEK",1.49900564094719e-167
"RAN","OK",1.46214047336924e-168,27.6483123190718,0.26955229164526,"RAN",6.88950621911996e-167
"FCRL1","OK",1.75303341627737e-168,27.6417574444965,0.269339504559221,"FCRL1",8.23677400633893e-167
"S100A11","OK",2.30874525410655e-168,27.6318070305626,0.267162345593746,"S100A11",1.08171889222066e-166
"PECAM1","OK",3.92587821304176e-168,27.612612592477,0.268169486366839,"PECAM1",1.83421453638058e-166
"RPL30","OK",1.23164922814291e-167,27.571228985903,0.269270200863481,"RPL30",5.73823991516244e-166
"PABPC4","OK",1.21943173125728e-165,27.4042766956397,0.26638970307466,"PABPC4",5.66540467636784e-164
"CFLAR","OK",1.56778485236005e-165,27.3951180044419,0.265476911220297,"CFLAR",7.26348591096197e-164
"TSC22D3","OK",4.87436305455308e-165,27.3537356573845,0.266655967584776,"TSC22D3",2.25198288642945e-163
"HCK","OK",3.6425362076315e-164,27.2802065934014,0.265063556847933,"HCK",1.67819737610489e-162
"GNG11","OK",9.59423735179254e-164,27.2447298123117,0.263445392111272,"GNG11",4.40803381487067e-162
"C5orf56","OK",2.75069409317267e-163,27.2060945682877,0.263878382291834,"C5orf56",1.26030420523099e-161
"RPS6","OK",9.792659639531e-163,27.1594448600975,0.26530472129583,"RPS6",4.47440916752786e-161
"IER3","OK",2.12712510530696e-162,27.1309066446983,0.243955469362818,"IER3",9.692444229841e-161
"MCL1","OK",1.8698575202409e-161,27.0507789699967,0.25626576980951,"MCL1",8.49683748786729e-160
"ANLN","OK",2.86646210561455e-160,26.9498144421049,0.25540473733396,"ANLN",1.29899290939133e-158
"GMNN","OK",5.63625643021526e-160,26.9247483064766,0.259418850211212,"GMNN",2.54721932293053e-158
"KIF22","OK",7.33716069472839e-160,26.9149648436255,0.253844782037433,"KIF22",3.3069061761621e-158
"RPL11","OK",1.52597294046646e-159,26.8877819318398,0.262470668159225,"RPL11",6.85902091885548e-158
"IDH2","OK",6.69326054507212e-159,26.8328150011696,0.260826122386975,"IDH2",3.00038971352881e-157
"RPL18A","OK",7.06786129045917e-159,26.8307882468156,0.261829206729512,"RPL18A",3.15977216613358e-157
"MNDA","OK",1.19039628190462e-158,26.8113784511725,0.25390528192067,"MNDA",5.30750342249194e-157
"DIAPH3","OK",3.4447090577155e-158,26.7717735016305,0.243786645998184,"DIAPH3",1.53174113756754e-156
"KLF6","OK",1.05042730264438e-157,26.7301529013873,0.258223665250026,"KLF6",4.65839231060417e-156
"OSTC","OK",2.49557117418467e-157,26.6978060506954,0.2599334154558,"OSTC",1.10377449320072e-155
"MAD2L1","OK",5.16793770626046e-157,26.6705637715215,0.255493161291033,"MAD2L1",2.27966528712861e-155
"AMPD1","OK",9.80923592812366e-157,26.6465582482601,0.248515295157669,"AMPD1",4.31554342450555e-155
"RPS25","OK",1.03892272195484e-156,26.6444053703039,0.260266338896236,"RPS25",4.55861700167805e-155
"E2F8","OK",7.41762815970082e-156,26.5706326082632,0.250642123337484,"E2F8",3.24614196983635e-154
"CD34","OK",4.19085057340313e-155,26.5054740576611,0.255205077291701,"CD34",1.82919598974906e-153
"RAG1","OK",2.33817150348734e-153,26.353526316861,0.253107129733345,"RAG1",1.01787172065199e-151
"ISCU","OK",4.57883451062518e-152,26.2405715376036,0.255931487617801,"ISCU",1.98807720401123e-150
"MANEA","OK",7.93390656181153e-152,26.2196449922915,0.253263635320511,"MANEA",3.43581655963985e-150
"ZNF729","OK",7.96166455921069e-150,26.0435384951625,0.195880157554919,"ZNF729",3.43885855153824e-148
"KNSTRN","OK",8.89633004663275e-150,26.039282282439,0.243070008280147,"KNSTRN",3.83258519879093e-148
"SHCBP1","OK",1.31026365369335e-149,26.0244310250613,0.246410813961295,"SHCBP1",5.6300603523725e-148
"CMTM7","OK",1.70341282745067e-148,25.9258287987175,0.252269762653982,"CMTM7",7.30046644860382e-147
"TMEM154","OK",2.03436951208879e-148,25.9189895767738,0.251899666213075,"TMEM154",8.69640534214038e-147
"PFN1","OK",3.28599825215003e-148,25.9005110713987,0.252738627212863,"PFN1",1.40106856067251e-146
"RPS3","OK",8.26486531099186e-148,25.8649285565775,0.252652507785044,"RPS3",3.51489887302849e-146
"HIST1H1A","OK",3.79720126723778e-147,25.8059955428998,0.218066204027619,"HIST1H1A",1.61075141223544e-145
"SSR2","OK",7.37445074442259e-147,25.7803001952468,0.251025431159809,"SSR2",3.12022040936207e-145
"BUB1","OK",9.92963210621173e-147,25.7687750151823,0.247414601401829,"BUB1",4.19065847617374e-145
"MIF","OK",1.36988510819969e-146,25.7563031901927,0.250570469627769,"MIF",5.76672954431473e-145
"ALAS2","OK",9.7691793582388e-146,25.6800322494335,0.173616250116422,"ALAS2",4.10206604647465e-144
